,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
1477,52, An Application AID may be the same as that of an Executable Module but may not be the same as that of an Executable Load File or the same as another Application already present in the GlobalPlatform Registry.,nonsec,SecReq,llama3,sec,sec,sec,nonsec
1478,52, This AID may be specified in a SELECT command to select the Application. It is not possible to select Executable Load Files or Executable Modules.,nonsec,SecReq,llama3,nonsec,nonsec,nonsec,nonsec
1479,1,'The system shall refresh the display every 60 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1480,1,'The application shall match the color of the schema set forth by Department of Homeland Security',nonsec,promise_exp,mistral,sec,sec,sec,nonsec
1481,1,'If projected  the data must be readable.  On a 10x10 projection screen  90% of viewers must be able to read Event / Activity data from a viewing distance of 30',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1482,1,'The product shall be available during normal business hours. As long as the user has access to the client PC  the system will be available 99% of the time during the first six months of operation.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1483,1,'If projected  the data must be understandable. On a 10x10 projection screen  90% of viewers must be able to determine that Events or Activities are occuring in current time from a viewing distance of 100',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1484,1,'The product shall ensure that it can only be accessed by authorized users.  The product will be able to distinguish between authorized and unauthorized users in all access attempts',sec,promise_exp,mistral,sec,sec,sec,sec
1485,1,'The product shall be intuitive and self-explanatory. 90% of new users shall be able to start the display of Events or Activities within 90 minutes of using the product.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1486,1,'The product shall respond fast to keep up-to-date data in the display.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1487,1,'The system shall have a MDI form that allows for the viewing of the graph and the data table.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1488,1,'The system shall display Events in a vertical table by time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1489,1,'The system shall display the Events in a graph by time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1490,1,'The system shall display Events or Activities.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1491,1,'The display shall have two regions:  left 2/3 of the display is graphical  right 1/3 of the display is a data table',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1492,1,'The data displayed in both the nodes within the graph and the rows in the table are MSEL Summary data',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1493,1,'The table side of the display shall be split into 2 regions: sequential and temporal.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1494,1,'The top 1/4 of the table will hold events that are to occur sequentially.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1495,1,'The bottom 3/4 of the table will hold events that occur according to its relevance to current time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1496,1,'The system shall color code events according to their variance from current time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1497,1,'The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1498,1,'The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1499,1,'The system shall allow modification of the display.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1500,1,'The system shall offer a display of all the Events in the exercise.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1501,1,'The system shall filter data by: Venues and Key Events.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1502,1,'The system shall allow a user to define the time segments',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1503,1,'The system shall display the local and exercise time in separate clocks',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1504,1,'The system shall offer the ability to pause and resume the refresh of data.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1505,1,'The system shall provide charts for the Activity or Event actual versus assumed time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1506,1,'The system shall provide a history report of changes made to the Activity or Event data',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1507,2,'The look and feel of the system shall conform to the user interface standards of the smart device.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1508,2,'The user interface shall have standard menus buttons for navigation',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1509,2,'The system shall have a professional appearance',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1510,2,'The product shall have a consistent color scheme and fonts.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1511,2,'The system shall be used by realtors with no training.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1512,2,'The system shall be intuitive and self explanatory.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1513,2,'The product shall be easy for a realtor to learn.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1514,2,'The product shall use symbols and words that are naturally understandable by the realtor community.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1515,2,'The product shall produce search results in an acceptable time',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1516,2,'The search results shall be returned no later 30 seconds  after the user has entered the search criteria',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1517,2,'The product shall generate a CMA report in an acceptable time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1518,2,'The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1519,2,'The product shall synchronize contacts and appointments in an acceptable time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1520,2,'The product shall synchronize with the office system every hour.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1521,2,'The product shall be available for use 24 hours per day 365 days  per year',nonsec,promise_exp,mistral,sec,nonsec,nonsec,nonsec
1522,2,'Out of 1000 accesses to the system the system is available 999 times.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1523,2,'The product shall operate in offline mode whenever internet connection is unavailable.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1524,2,'The product shall allow the user to view previously downloaded search results CMA reports  and appointments.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1525,2,'The product shall retain user preferences in the event of a failure.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1526,2,'100% of saved user preferences shall be restored when system comes back online.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1527,2,'The product shall be able to support multiple remote users',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1528,2,'The product shall be able support 1000 simultaneous users.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
